step,loss,lr,norm,dt,tokens_per_sec
18640,3.0175185203552246,6.074090044004805e-05,0.36282411217689514,0.4594113826751709,1141216.8260765546
18641,3.0010087490081787,6.07374837757688e-05,0.3255413770675659,0.45619940757751465,1149251.8212245072
18642,3.0053720474243164,6.073407499691104e-05,0.3633449077606201,0.46120619773864746,1136775.7037321932
18643,2.9798130989074707,6.073067410357464e-05,0.3467501401901245,0.45777034759521484,1145307.909859648
18644,2.9972105026245117,6.072728109585916e-05,0.33860236406326294,0.4571051597595215,1146974.5829949125
18645,3.0379674434661865,6.0723895973863964e-05,0.30756038427352905,0.45824408531188965,1144123.8780925227
18646,3.012974977493286,6.072051873768822e-05,0.31775638461112976,0.457897424697876,1144990.0604833693
18647,2.985507011413574,6.071714938743081e-05,0.3105188310146332,0.4601318836212158,1139429.8431873024
18648,2.977130889892578,6.071378792319039e-05,0.29108941555023193,0.460085391998291,1139544.982558254
18649,2.968485116958618,6.0710434345065434e-05,0.28959304094314575,0.4590435028076172,1142131.4032185017
18650,3.0215091705322266,6.070708865315414e-05,0.3262602984905243,0.4592320919036865,1141662.3734343841
18651,3.0376672744750977,6.0703750847554465e-05,0.2941017150878906,0.45844006538391113,1143634.7727612897
18652,3.105487108230591,6.07004209283642e-05,0.3475359082221985,0.45867323875427246,1143053.3889963431
18653,3.1145405769348145,6.069709889568082e-05,0.3458521366119385,0.4589502811431885,1142363.3921610492
18654,3.0572125911712646,6.069378474960166e-05,0.2925959825515747,0.4587252140045166,1142923.8768524241
18655,3.059465169906616,6.0690478490223724e-05,0.34904301166534424,0.4586806297302246,1143034.970341701
18656,3.0702931880950928,6.068718011764386e-05,0.35732218623161316,0.45857667922973633,1143294.074353362
18657,3.12526273727417,6.068388963195865e-05,0.31071242690086365,0.45850467681884766,1143473.614353432
18658,3.056706428527832,6.068060703326448e-05,0.3269958198070526,0.4587745666503906,1142800.926886459
18659,3.0426599979400635,6.06773323216575e-05,0.31709420680999756,0.45787596702575684,1145043.718729416
18660,3.058041572570801,6.067406549723354e-05,0.33145901560783386,0.4587690830230713,1142814.5866874682
18661,3.0014936923980713,6.0670806560088324e-05,0.34518736600875854,0.4567983150482178,1147745.0391748014
18662,3.1222054958343506,6.0667555510317264e-05,0.3317014276981354,0.4605679512023926,1138351.0264473574
18663,3.045497417449951,6.066431234801559e-05,0.30406153202056885,0.45847558975219727,1143546.159749473
18664,3.011843681335449,6.066107707327827e-05,0.33170971274375916,0.45844149589538574,1143631.2041867173
18665,2.985206365585327,6.0657849686200054e-05,0.3486897945404053,0.4581880569458008,1144263.784383228
18666,3.035109758377075,6.0654630186875454e-05,0.2988434433937073,0.45858287811279297,1143278.6199031316
18667,2.990962505340576,6.0651418575398754e-05,0.3427978754043579,0.45819520950317383,1144245.9221005198
18668,2.9902219772338867,6.064821485186398e-05,0.29487359523773193,0.45862460136413574,1143174.6104342302
18669,3.042670965194702,6.064501901636499e-05,0.29946354031562805,0.4592556953430176,1141603.6977144287
18670,3.1017003059387207,6.064183106899538e-05,0.34157222509384155,0.4589066505432129,1142472.0024854608
18671,3.098200559616089,6.063865100984848e-05,0.33468329906463623,0.4591655731201172,1141827.764737159
18672,3.0728492736816406,6.063547883901745e-05,0.28937625885009766,0.4586508274078369,1143109.2427394616
18673,3.057330846786499,6.063231455659515e-05,0.31966739892959595,0.4598820209503174,1140048.917147471
18674,3.0561232566833496,6.0629158162674274e-05,0.31293922662734985,0.45964860916137695,1140627.8395066978
18675,3.119605541229248,6.0626009657347254e-05,0.2960025370121002,0.4601621627807617,1139354.8674922022
18676,3.013354539871216,6.062286904070628e-05,0.35089778900146484,0.45892977714538574,1142414.4305064545
18677,2.971217155456543,6.061973631284336e-05,0.2790125608444214,0.45509815216064453,1152032.8032774176
18678,3.0228376388549805,6.061661147385019e-05,0.32222095131874084,0.4593510627746582,1141366.6854999694
18679,2.994645595550537,6.061349452381831e-05,0.3057754635810852,0.4590184688568115,1142193.69278483
18680,3.000019073486328,6.0610385462839e-05,0.27515071630477905,0.45948338508605957,1141037.9940110408
18681,2.992583751678467,6.06072842910033e-05,0.3107132017612457,0.4595005512237549,1140995.3668253527
18682,2.983362913131714,6.060419100840207e-05,0.31722283363342285,0.4584336280822754,1143650.8316224692
18683,3.0183968544006348,6.060110561512583e-05,0.27787110209465027,0.4592897891998291,1141518.954543732
18684,3.0450150966644287,6.059802811126496e-05,0.30474287271499634,0.45669054985046387,1148015.87239252
18685,3.0009748935699463,6.05949584969096e-05,0.3033214211463928,0.46041250228881836,1138735.3675098778
18686,3.010481357574463,6.0591896772149645e-05,0.27780067920684814,0.45916223526000977,1141836.065204952
18687,2.9907758235931396,6.058884293707476e-05,0.334010511636734,0.45539402961730957,1151284.307439396
18688,3.1114065647125244,6.0585796991774385e-05,0.31122642755508423,0.45980119705200195,1140249.315054969
18689,3.128330707550049,6.0582758936337674e-05,0.3270643353462219,0.45919203758239746,1141761.9581566062
18690,3.0552561283111572,6.057972877085365e-05,0.32813942432403564,0.458615779876709,1143196.5994300193
18691,3.141430139541626,6.0576706495411026e-05,0.29937413334846497,0.4588136672973633,1142703.5360308958
18692,3.0382728576660156,6.05736921100983e-05,0.30837252736091614,0.4575936794281006,1145750.0913370433
18693,3.0861082077026367,6.0570685615003774e-05,0.29870977997779846,0.4589653015136719,1142326.0064996053
18694,3.077662706375122,6.056768701021547e-05,0.28756070137023926,0.4592773914337158,1141549.7687864453
18695,3.063307762145996,6.056469629582125e-05,0.29286372661590576,0.4584081172943115,1143714.4767298955
18696,3.012143611907959,6.056171347190863e-05,0.3115960955619812,0.4597041606903076,1140490.0038596801
18697,3.1154770851135254,6.0558738538565026e-05,0.2980027198791504,0.4580686092376709,1144562.1669481632
18698,3.085217237472534,6.05557714958775e-05,0.3073863387107849,0.45917630195617676,1141801.085479445
18699,3.0573747158050537,6.0552812343933026e-05,0.2913426160812378,0.4588489532470703,1142615.6609704492
18700,3.0064077377319336,6.054986108281815e-05,0.30261489748954773,0.4586460590362549,1143121.127218835
18701,3.0383858680725098,6.0546917712619404e-05,0.28997254371643066,0.45929813385009766,1141498.2151247174
18702,3.0278751850128174,6.054398223342292e-05,0.2927067279815674,0.4592883586883545,1141522.5099483752
18703,3.0245916843414307,6.054105464531472e-05,0.28577157855033875,0.4587132930755615,1142953.5788788155
18704,3.004978656768799,6.053813494838048e-05,0.3084718883037567,0.45883822441101074,1142642.3783088345
18705,3.0347251892089844,6.0535223142705745e-05,0.2990495562553406,0.4605894088745117,1138297.9936102766
18706,3.050510883331299,6.053231922837576e-05,0.29085198044776917,0.45953822135925293,1140901.8349969364
18707,3.0024733543395996,6.052942320547559e-05,0.3008805513381958,0.4557211399078369,1150457.9315895457
18708,3.050868272781372,6.052653507409001e-05,0.28691890835762024,0.45943593978881836,1141155.8273847518
18709,3.0177454948425293,6.0523654834303674e-05,0.2934497892856598,0.46044421195983887,1138656.9455796087
18710,3.0359020233154297,6.052078248620085e-05,0.3045029938220978,0.4583268165588379,1143917.355603159
18711,3.0420684814453125,6.05179180298657e-05,0.29265329241752625,0.45819091796875,1144256.6394032238
18712,2.9926209449768066,6.051506146538207e-05,0.3076968491077423,0.4588501453399658,1142612.6924544193
18713,2.950094699859619,6.0512212792833693e-05,0.31515467166900635,0.45908641815185547,1142024.6369095966
18714,3.0304861068725586,6.050937201230392e-05,0.31595849990844727,0.4580676555633545,1144564.5498702684
18715,2.9661200046539307,6.050653912387595e-05,0.2947980761528015,0.4583864212036133,1143768.610386287
18716,3.0099852085113525,6.050371412763279e-05,0.29772302508354187,0.45864200592041016,1143131.2292205996
18717,3.050130605697632,6.0500897023657136e-05,0.29830724000930786,0.45595574378967285,1149865.9840149926
18718,3.015065908432007,6.049808781203147e-05,0.3009496331214905,0.4607062339782715,1138009.3459397973
18719,3.039682388305664,6.049528649283812e-05,0.3011893928050995,0.4584219455718994,1143679.9766336014
18720,3.0081090927124023,6.049249306615909e-05,0.31765323877334595,0.4595201015472412,1140946.8230762486
18721,2.973853826522827,6.048970753207616e-05,0.2933424115180969,0.9920663833618164,528480.7637804889
18722,3.0571014881134033,6.0486929890670944e-05,0.337551087141037,0.45837879180908203,1143787.6476151838
18723,3.1588387489318848,6.0484160142024776e-05,0.3054182231426239,0.4591102600097656,1141965.3309182157
18724,3.1305274963378906,6.048139828621874e-05,0.3082534968852997,0.45949792861938477,1141001.8791059288
18725,3.1937453746795654,6.0478644323333775e-05,0.33105453848838806,0.45880842208862305,1142716.5996938238
18726,3.158601999282837,6.047589825345048e-05,0.3307856321334839,0.46048617362976074,1138553.1857934503
18727,3.1249840259552,6.0473160076649285e-05,0.32490575313568115,0.459031343460083,1142161.6573021482
18728,3.2196707725524902,6.0470429793010394e-05,0.33051738142967224,0.4550659656524658,1152114.2857789525
18729,3.1060867309570312,6.046770740261377e-05,0.322348952293396,0.45988011360168457,1140053.645490096
18730,3.1445703506469727,6.0464992905539115e-05,0.3187808096408844,0.45867037773132324,1143060.5189575024
18731,3.108548641204834,6.046228630186595e-05,0.3157150447368622,0.4591495990753174,1141867.4894976823
18732,3.0728983879089355,6.0459587591673504e-05,0.3144666254520416,0.45906567573547363,1142076.2381331017
18733,3.0509750843048096,6.045689677504085e-05,0.2999824583530426,0.45970845222473145,1140479.3569984187
18734,3.0560336112976074,6.045421385204674e-05,0.3120257556438446,0.45848512649536133,1143522.3733594865
18735,2.9975788593292236,6.0451538822769776e-05,0.3118281662464142,0.45778560638427734,1145269.7347585429
18736,3.073263645172119,6.0448871687288304e-05,0.31743577122688293,0.4581034183502197,1144475.1970813328
18737,3.0822219848632812,6.0446212445680416e-05,0.41063597798347473,0.45880842208862305,1142716.5996938238
18738,3.0120043754577637,6.044356109802399e-05,0.31309473514556885,0.4571208953857422,1146935.1003033426
18739,3.086749315261841,6.04409176443967e-05,0.33429792523384094,0.45743846893310547,1146138.848406889
18740,3.031843900680542,6.0438282084875904e-05,0.34385719895362854,0.4585888385772705,1143263.760248843
18741,2.977778434753418,6.043565441953882e-05,0.35343262553215027,0.4586470127105713,1143118.750303191
18742,3.010204553604126,6.0433034648462385e-05,0.32043328881263733,0.4597344398498535,1140414.8885848736
18743,3.0475964546203613,6.0430422771723346e-05,0.31273984909057617,0.45853137969970703,1143407.0234044988
18744,3.168841600418091,6.0427818789398176e-05,0.31328436732292175,0.45903658866882324,1142148.6063243928
18745,2.983541250228882,6.042522270156314e-05,0.31442081928253174,0.459425687789917,1141181.2920651115
18746,3.094536066055298,6.042263450829426e-05,0.3203565180301666,0.4600718021392822,1139578.6430772755
18747,3.0603127479553223,6.04200542096673e-05,0.2903006970882416,0.45800185203552246,1144728.9954612157
18748,3.0100576877593994,6.041748180575788e-05,0.30479687452316284,0.45819640159606934,1144242.9451076195
18749,3.005420207977295,6.0414917296641316e-05,0.3047593832015991,0.4577672481536865,1145315.6644880378
18750,3.053126811981201,6.0412360682392695e-05,0.3055073916912079,11.886489391326904,44107.892813377846
18751,3.0451955795288086,6.0409811963086885e-05,0.321659117937088,0.45549941062927246,1151017.9547229186
18752,3.0057036876678467,6.040727113879857e-05,0.2953167259693146,0.45735788345336914,1146340.795617782
18753,3.016963481903076,6.040473820960209e-05,0.3409067988395691,0.45801496505737305,1144696.2217366092
18754,3.037789821624756,6.040221317557167e-05,0.320743590593338,0.4573376178741455,1146391.5923580958
18755,3.1060733795166016,6.039969603678124e-05,0.3112298250198364,0.4569742679595947,1147303.1125821664
18756,3.083219528198242,6.039718679330453e-05,0.3076368570327759,0.4605064392089844,1138503.081304517
18757,3.003565788269043,6.039468544521502e-05,0.3275689482688904,0.45783352851867676,1145149.857626935
18758,3.0330638885498047,6.0392191992585926e-05,0.28102245926856995,0.4576399326324463,1145634.2915360974
18759,2.9778661727905273,6.038970643549034e-05,0.3064805865287781,0.45786333084106445,1145075.319827246
18760,2.965597152709961,6.038722877400099e-05,0.36074769496917725,0.4581005573272705,1144482.344791047
18761,3.003629446029663,6.038475900819043e-05,0.3036419749259949,0.45961427688598633,1140713.042145244
18762,3.02827525138855,6.038229713813107e-05,0.33393508195877075,0.45877909660339355,1142789.642949312
18763,3.0631887912750244,6.0379843163894904e-05,0.33397746086120605,0.4588038921356201,1142727.8821885476
18764,3.0542001724243164,6.037739708555387e-05,0.32949814200401306,0.45803046226501465,1144657.4915723596
18765,3.05088210105896,6.0374958903179565e-05,0.3083617389202118,0.4587819576263428,1142782.5163669775
18766,2.9917497634887695,6.037252861684341e-05,0.30655068159103394,0.458573579788208,1143301.8017351592
18767,3.022184371948242,6.037010622661657e-05,0.3213261663913727,0.4587056636810303,1142972.588985894
18768,2.9990346431732178,6.036769173256997e-05,0.2762095630168915,0.45847105979919434,1143557.4586313753
18769,3.0883584022521973,6.036528513477436e-05,0.3200587332248688,0.4584472179412842,1143616.930111131
18770,3.1599225997924805,6.036288643330017e-05,0.3320794999599457,0.45880961418151855,1142713.6306532938
18771,3.107032537460327,6.036049562821767e-05,0.313313364982605,0.4600098133087158,1139732.207513031
18772,3.087198495864868,6.035811271959689e-05,0.32084572315216064,0.4593939781188965,1141260.0621079716
18773,3.105203151702881,6.0355737707507576e-05,0.3196878135204315,0.4598360061645508,1140162.9993550032
18774,3.0956666469573975,6.035337059201933e-05,0.31527042388916016,0.4590892791748047,1142017.51986539
18775,3.0971803665161133,6.0351011373201404e-05,0.3179965615272522,0.4588644504547119,1142577.0714651279
18776,3.047203779220581,6.034866005112298e-05,0.29352566599845886,0.4588949680328369,1142501.0874437913
18777,3.0901219844818115,6.034631662585283e-05,0.31448185443878174,0.45847415924072266,1143549.7277933208
18778,3.0900590419769287,6.034398109745965e-05,0.32102757692337036,0.4569861888885498,1147273.1840652274
18779,3.076521396636963,6.034165346601178e-05,0.2911035418510437,0.45913076400756836,1141914.3326918464
18780,3.0482869148254395,6.033933373157743e-05,0.31115105748176575,0.45893073081970215,1142412.0565287976
18781,3.0331430435180664,6.033702189422452e-05,0.32722005248069763,0.45900774002075195,1142220.390393192
18782,3.056173801422119,6.03347179540207e-05,0.30107957124710083,0.45946621894836426,1141080.6243819213
18783,2.973100185394287,6.033242191103354e-05,0.30610471963882446,0.4589674472808838,1142320.6658905826
18784,3.048834800720215,6.033013376533022e-05,0.29482078552246094,0.4593789577484131,1141297.3780290901
18785,3.0781197547912598,6.0327853516977764e-05,0.28497114777565,0.4592723846435547,1141562.2134714338
18786,3.0473172664642334,6.0325581166042925e-05,0.2869379222393036,0.4601480960845947,1139389.697493421
18787,3.116529703140259,6.032331671259229e-05,0.31355559825897217,0.4590785503387451,1142044.2092385674
18788,3.0421581268310547,6.0321060156692115e-05,0.2983134090900421,0.45839428901672363,1143748.9789077027
18789,3.1340670585632324,6.031881149840855e-05,0.3118142783641815,0.458423376083374,1143676.4077769173
18790,3.096153736114502,6.0316570737807414e-05,0.31836944818496704,0.45850276947021484,1143478.3711465863
18791,3.055135488510132,6.0314337874954346e-05,0.2987914979457855,0.4582216739654541,1144179.8365031653
18792,3.066011905670166,6.031211290991471e-05,0.29810354113578796,0.45915985107421875,1141841.9941844041
18793,3.0697021484375,6.030989584275366e-05,0.28467780351638794,0.4586362838745117,1143145.491174116
18794,3.0242583751678467,6.030768667353616e-05,0.2868935465812683,0.4589545726776123,1142352.710293793
18795,3.076300621032715,6.03054854023269e-05,0.2945958077907562,0.45892906188964844,1142416.2109961722
18796,3.0729055404663086,6.030329202919032e-05,0.2891116142272949,0.4600081443786621,1139736.342512286
18797,3.061613082885742,6.0301106554190666e-05,0.2887493073940277,0.45902490615844727,1142177.6748188585
18798,3.044342041015625,6.029892897739194e-05,0.2733291983604431,0.4603281021118164,1138944.1522139513
18799,3.0065484046936035,6.0296759298857926e-05,0.29164859652519226,0.45900416374206543,1142229.2898733276
18800,3.033649444580078,6.0294597518652106e-05,0.27806130051612854,0.4592714309692383,1141564.5839183854
18801,3.051891565322876,6.029244363683786e-05,0.27480900287628174,0.45931005477905273,1141468.5886904965
18802,3.0476677417755127,6.029029765347826e-05,0.2897477149963379,0.4585237503051758,1143426.048598473
18803,2.9490413665771484,6.02881595686361e-05,0.2904554605484009,0.45944690704345703,1141128.5873569064
18804,3.05033278465271,6.0286029382374055e-05,0.2912426292896271,0.4597928524017334,1140270.0091168783
18805,2.9698941707611084,6.028390709475445e-05,0.29352813959121704,0.4610707759857178,1137109.5877398234
18806,2.992891788482666,6.0281792705839454e-05,0.2822985351085663,0.45963096618652344,1140671.6226061191
18807,2.9338486194610596,6.027968621569103e-05,0.2909885048866272,0.4560887813568115,1149530.5770080634
18808,2.9577853679656982,6.027758762437081e-05,0.28606826066970825,0.4593794345855713,1141296.1933591692
18809,3.0081472396850586,6.0275496931940273e-05,0.2979133725166321,0.46036529541015625,1138852.1359606239
18810,3.003960132598877,6.027341413846066e-05,0.2836534380912781,0.4587998390197754,1142737.977241099
18811,3.022568702697754,6.027133924399297e-05,0.3100343942642212,0.45946788787841797,1141076.4796227377
18812,3.011713981628418,6.0269272248597935e-05,0.28045403957366943,1.7354693412780762,302101.5626896014
18813,3.019498586654663,6.026721315233608e-05,0.2961658835411072,0.4531075954437256,1157093.8233480016
18814,3.021372079849243,6.0265161955267766e-05,0.29301345348358154,0.4586484432220459,1143115.1849482588
18815,3.0364980697631836,6.026311865745299e-05,0.3351323902606964,0.45868611335754395,1143021.3052718246
18816,3.0922207832336426,6.026108325895167e-05,0.31314173340797424,0.4581298828125,1144409.0849986677
18817,3.1542906761169434,6.0259055759823334e-05,0.32655519247055054,0.4603574275970459,1138871.5996973398
18818,3.113568067550659,6.025703616012742e-05,0.33615657687187195,0.4575345516204834,1145898.158167708
18819,3.082737445831299,6.025502445992305e-05,0.32398805022239685,0.4581878185272217,1144264.3798022561
18820,3.0437850952148438,6.0253020659269096e-05,0.353028804063797,0.45961880683898926,1140701.799401488
18821,3.100681781768799,6.025102475822431e-05,0.35775458812713623,0.4586007595062256,1143234.0420990575
18822,3.049602508544922,6.024903675684711e-05,0.3257429301738739,0.4583275318145752,1143915.5704312136
18823,3.144470691680908,6.024705665519572e-05,0.31346893310546875,0.45937514305114746,1141306.8554769952
18824,3.092660427093506,6.02450844533281e-05,0.3211234211921692,0.4596586227416992,1140602.9911346156
18825,3.099600076675415,6.0243120151302027e-05,0.33253079652786255,0.45812368392944336,1144424.5700266978
18826,3.097018241882324,6.024116374917504e-05,0.31574708223342896,0.45638322830200195,1148788.9288803213
18827,3.0280070304870605,6.023921524700444e-05,0.3104076683521271,0.459428071975708,1141175.3699450071
18828,3.087578773498535,6.0237274644847235e-05,0.30834007263183594,0.4587075710296631,1142967.8363998402
18829,3.0877294540405273,6.023534194276031e-05,0.32910677790641785,0.4583747386932373,1143797.7614007967
18830,3.0776593685150146,6.0233417140800245e-05,0.3051050901412964,0.4584465026855469,1143618.714351093
18831,3.049452066421509,6.0231500239023415e-05,0.30438676476478577,0.4587979316711426,1142742.727915782
18832,3.0730113983154297,6.022959123748597e-05,0.311907559633255,0.45853137969970703,1143407.0234044988
18833,3.068878412246704,6.022769013624378e-05,0.28328585624694824,0.4600675106048584,1139589.2731280022
18834,3.035266160964966,6.022579693535251e-05,0.27401381731033325,0.4590127468109131,1142207.9313539774
18835,3.006964683532715,6.0223911634867655e-05,0.3034912347793579,0.459186315536499,1141776.1859637264
18836,3.114654064178467,6.022203423484439e-05,0.32211652398109436,0.45931196212768555,1141463.848603733
18837,3.0248889923095703,6.0220164735337726e-05,0.31430771946907043,0.458751916885376,1142857.3499148972
18838,3.0702579021453857,6.021830313640237e-05,0.2941308319568634,0.45931458473205566,1141457.3310487126
18839,3.0684304237365723,6.0216449438092856e-05,0.31333667039871216,0.45908570289611816,1142026.4161845087
18840,3.069643974304199,6.021460364046351e-05,0.2934839129447937,0.4576151371002197,1145696.3668690415
18841,3.054964065551758,6.021276574356831e-05,0.31891635060310364,0.458115816116333,1144444.2247042248
18842,3.028773069381714,6.021093574746114e-05,0.2885487675666809,0.45760607719421387,1145719.049918748
18843,3.056842803955078,6.020911365219557e-05,0.2883736491203308,0.4584054946899414,1143721.0200864205
18844,3.0490214824676514,6.020729945782499e-05,0.29644161462783813,0.45691657066345215,1147447.988674876
18845,3.056806802749634,6.020549316440245e-05,0.3114864230155945,0.4580039978027344,1144723.632359678
18846,3.0611326694488525,6.020369477198096e-05,0.2872450351715088,0.4574735164642334,1146051.0414945306
18847,3.0575714111328125,6.020190428061309e-05,0.2851736545562744,0.4577360153198242,1145393.8131428773
18848,3.0414886474609375,6.0200121690351304e-05,0.28585711121559143,0.45758891105651855,1145762.030791964
18849,3.013160228729248,6.019834700124784e-05,0.2845015823841095,0.45741820335388184,1146189.6272509827
18850,2.9999053478240967,6.019658021335462e-05,0.2865064740180969,0.457730770111084,1145406.9383903635
18851,2.95889949798584,6.019482132672345e-05,0.277345210313797,0.4577369689941406,1145391.4267665613
18852,2.9929633140563965,6.019307034140576e-05,0.2759648263454437,0.4579305648803711,1144907.1981839954
18853,2.924406051635742,6.0191327257452874e-05,0.27997949719429016,0.457366943359375,1146318.0879428838
18854,3.006463050842285,6.018959207491584e-05,0.28973454236984253,0.457796573638916,1145242.2979764997
18855,2.995500087738037,6.018786479384543e-05,0.2809962332248688,0.4574394226074219,1146136.4589250719
18856,3.0585310459136963,6.018614541429229e-05,0.28736627101898193,0.45758509635925293,1145771.5825350618
18857,3.086224317550659,6.018443393630674e-05,0.30713537335395813,0.4585404396057129,1143384.4318089408
18858,3.0056538581848145,6.0182730359938924e-05,0.3006407618522644,0.4584236145019531,1143675.8129696355
18859,3.000019073486328,6.01810346852387e-05,0.3022152781486511,0.45837974548339844,1143785.267926915
18860,3.0267181396484375,6.017934691225574e-05,0.28803226351737976,0.4580073356628418,1144715.2898571698
18861,3.0633833408355713,6.017766704103944e-05,0.3009345531463623,0.4595673084259033,1140829.6247088944
18862,3.142380714416504,6.017599507163905e-05,0.35340818762779236,0.4584059715270996,1143719.8303796651
18863,3.1248340606689453,6.0174331004103525e-05,0.3122572898864746,0.45917415618896484,1141806.421231248
18864,3.1272830963134766,6.017267483848157e-05,0.31343790888786316,0.45912790298461914,1141921.448449984
18865,3.0888168811798096,6.0171026574821686e-05,0.31911858916282654,0.45981645584106445,1140211.476427064
18866,3.130110502243042,6.0169386213172174e-05,0.3192974030971527,0.4591813087463379,1141788.6355858368
18867,3.0485942363739014,6.016775375358105e-05,0.30019983649253845,0.45824480056762695,1144122.0922759308
18868,3.0809261798858643,6.016612919609612e-05,0.30678170919418335,0.45913219451904297,1141910.7748460332
18869,3.1481425762176514,6.016451254076494e-05,0.34439563751220703,0.459352970123291,1141361.946259497
18870,3.180509090423584,6.016290378763492e-05,0.32616275548934937,0.45884275436401367,1142631.09750245
18871,3.1412317752838135,6.016130293675309e-05,0.329961895942688,0.45840907096862793,1143712.0973460856
18872,3.156139612197876,6.015970998816641e-05,0.3302096724510193,0.4563894271850586,1148773.325520991
18873,3.038041114807129,6.015812494192147e-05,0.3304178714752197,0.4586527347564697,1143104.4890169043
18874,3.083951711654663,6.015654779806472e-05,0.31731119751930237,0.45938968658447266,1141270.7235507208
18875,3.070044994354248,6.015497855664234e-05,0.3259788751602173,0.45923590660095215,1141652.8900811193
18876,3.0129735469818115,6.0153417217700294e-05,0.3665507435798645,0.4591212272644043,1141938.0522305206
18877,3.096090316772461,6.015186378128429e-05,0.3188263177871704,0.4589097499847412,1142464.2863164982
18878,2.998401165008545,6.0150318247439806e-05,0.305885910987854,0.4583151340484619,1143946.514200341
18879,3.1174230575561523,6.0148780616212133e-05,0.34094560146331787,0.45815229415893555,1144353.104162612
18880,3.1683828830718994,6.0147250887646296e-05,0.37182292342185974,0.4582068920135498,1144216.748238034
18881,3.061405897140503,6.0145729061787105e-05,0.31126293540000916,0.45885467529296875,1142601.4122341753
18882,3.0120763778686523,6.014421513867908e-05,0.2955363988876343,0.456956148147583,1147348.606918559
18883,3.094615936279297,6.0142709118366614e-05,0.35798999667167664,0.45801496505737305,1144696.2217366092
18884,3.113281726837158,6.0141211000893765e-05,0.28958550095558167,0.4580812454223633,1144530.5941669634
18885,3.0511577129364014,6.013972078630446e-05,0.31500759720802307,0.4558684825897217,1150086.0884735815
18886,3.0033864974975586,6.0138238474642275e-05,0.3198227286338806,0.45925140380859375,1141614.3655785364
18887,3.0520641803741455,6.013676406595065e-05,0.29667264223098755,0.4595346450805664,1140910.713942103
18888,3.0804104804992676,6.0135297560272774e-05,0.29554858803749084,0.4587876796722412,1142768.2634689587
18889,3.037125825881958,6.0133838957651575e-05,0.3119078278541565,0.4593815803527832,1141290.8623749602
18890,3.0697073936462402,6.013238825812981e-05,0.3311729431152344,0.45964741706848145,1140630.7977183475
18891,3.017530918121338,6.013094546174991e-05,0.3348543047904968,0.458620548248291,1143184.713381306
18892,3.0385966300964355,6.0129510568554144e-05,0.3151405453681946,0.45867276191711426,1143054.5773170262
18893,3.0233664512634277,6.012808357858455e-05,0.3289380967617035,0.457599401473999,1145735.7643195917
18894,2.9606003761291504,6.012666449188287e-05,0.299707293510437,0.4586000442504883,1143235.8251444756
18895,3.0118539333343506,6.0125253308490744e-05,0.3051322102546692,0.4597911834716797,1140274.1480193974
18896,2.968390464782715,6.012385002844943e-05,0.29540368914604187,0.45914268493652344,1141884.684654146
18897,2.9894700050354004,6.0122454651800045e-05,0.28716644644737244,0.4597651958465576,1140338.600521159
18898,2.9743762016296387,6.012106717858347e-05,0.2956329584121704,0.45635294914245605,1148865.1513816277
18899,3.061694383621216,6.0119687608840314e-05,0.2953503429889679,0.46033430099487305,1138928.815139151
18900,3.064478874206543,6.011831594261099e-05,0.3201177418231964,0.45818328857421875,1144275.6928815253
18901,2.998692512512207,6.011695217993565e-05,0.32073190808296204,0.45696401596069336,1147328.8523556255
18902,2.9415876865386963,6.011559632085426e-05,0.2876943349838257,0.4584195613861084,1143685.9247775713
18903,3.0188558101654053,6.0114248365406516e-05,0.29148584604263306,0.457721471786499,1145430.206613839
18904,3.025522232055664,6.0112908313631845e-05,0.30870965123176575,0.4585134983062744,1143451.6146998797
18905,3.003154754638672,6.011157616556959e-05,0.2885492742061615,0.4581918716430664,1144254.2577630507
18906,3.0550503730773926,6.01102519212587e-05,0.31260907649993896,0.4581420421600342,1144378.711737746
18907,3.0598764419555664,6.0108935580737944e-05,0.3358340561389923,0.4580545425415039,1144597.316055423
18908,3.0730602741241455,6.01076271440459e-05,0.2958375811576843,0.45789146423339844,1145004.9650472577
18909,3.113058567047119,6.010632661122088e-05,0.31030160188674927,0.4588155746459961,1142698.785682068
18910,3.0662777423858643,6.0105033982300977e-05,0.3456852436065674,0.45937514305114746,1141306.8554769952
18911,3.083468198776245,6.010374925732402e-05,0.3202027976512909,1.02644944190979,510778.2016272724
18912,3.0654871463775635,6.010247243632767e-05,0.3052656352519989,0.45699167251586914,1147259.4174717572
18913,3.145953893661499,6.010120351934927e-05,0.34487128257751465,0.4585134983062744,1143451.6146998797
18914,3.090317964553833,6.0099942506426015e-05,0.3079308867454529,0.45772695541381836,1145416.484213838
18915,3.0979654788970947,6.009868939759485e-05,0.32572105526924133,0.4584650993347168,1143572.3259214268
18916,3.179898500442505,6.009744419289245e-05,0.32300102710723877,0.45822668075561523,1144167.3346812755
18917,3.0383758544921875,6.0096206892355273e-05,0.32470932602882385,0.45839571952819824,1143745.4096203628
18918,3.0782222747802734,6.0094977496019557e-05,0.32653602957725525,0.4586222171783447,1143180.5533226484
18919,3.076831817626953,6.009375600392131e-05,0.3101010322570801,0.45785045623779297,1145107.518966196
18920,3.018697738647461,6.009254241609632e-05,0.3149981200695038,0.45827150344848633,1144055.4257786935
18921,3.0652623176574707,6.0091336732580104e-05,0.3211553394794464,0.4584980010986328,1143490.2633026186
